"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"42782","서울특별시 강남구 일원동","741","0741","0000","래미안 개포 루체하임","59.9900","202502","22","238,000","111","2","개인","개인","2018","개포로110길 50","-","중개거래","서울 강남구","25.06.26"
"42783","서울특별시 강남구 일원동","614","0614","0000","현대4","84.9800","202502","22","210,000","-","11","개인","개인","1987","개포로110길 21","-","중개거래","서울 강남구","25.06.19"
"42784","서울특별시 강남구 일원동","731","0731","0000","한솔마을","84.7300","202502","22","228,500","206","5","개인","개인","1994","광평로10길 6","-","중개거래","서울 강남구","25.06.04"
"42785","서울특별시 강남구 일원동","741","0741","0000","래미안 개포 루체하임","84.9700","202502","22","289,000","102","7","개인","개인","2018","개포로110길 50","-","중개거래","서울 강남구","25.05.30"
"42786","서울특별시 강남구 일원동","615-1","0615","0001","개포한신","82.3000","202502","22","196,400","104","8","개인","개인","1984","개포로110길 43","-","중개거래","서울 강남구","25.05.23"
"42787","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.7510","202502","22","199,000","101","5","개인","개인","1988","중대로 24","-","중개거래","서울 송파구","25.05.26"
"42788","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.7050","202502","22","194,000","110","14","개인","개인","1988","중대로 24","-","중개거래","서울 송파구","25.05.29"
"42789","서울특별시 송파구 문정동","1","0001","0000","문정래미안","84.9600","202502","22","150,000","-","10","개인","개인","2004","문정로 83","20250324","중개거래","서울 송파구","-"
"42790","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","158.7050","202502","22","249,000","218","1","개인","개인","1988","중대로 24","-","중개거래","서울 송파구","25.05.30"
"42791","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","136.3250","202502","22","230,000","224","2","개인","개인","1988","중대로 24","-","중개거래","서울 송파구","25.06.04"
"42792","서울특별시 송파구 문정동","1","0001","0000","문정래미안","120.9700","202502","22","156,000","125","4","개인","개인","2004","문정로 83","-","중개거래","서울 송파구","25.06.10"
"42793","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.7050","202502","22","197,300","-","13","개인","개인","1988","중대로 24","20250617","중개거래","서울 강동구, 서울 송파구","-"
"42794","서울특별시 송파구 문정동","150","0150","0000","올림픽훼밀리타운","84.7050","202502","22","197,300","233","13","개인","개인","1988","중대로 24","-","중개거래","서울 강동구, 서울 송파구","25.07.09"
"42795","서울특별시 강남구 일원동","741","0741","0000","래미안 개포 루체하임","59.9900","202502","22","235,000","-","7","개인","개인","2018","개포로110길 50","-","중개거래","서울 강남구","-"
"42796","서울특별시 강남구 일원동","743","0743","0000","디에이치자이개포","84.7500","202502","22","332,000","814동","10","개인","개인","2021","영동대로 22","-","중개거래","서울 강남구","25.05.20"
"42797","서울특별시 강남구 자곡동","602","0602","0000","강남자곡아이파크","74.9700","202502","22","148,500","708","3","개인","개인","2014","자곡로 175","-","중개거래","서울 강남구","25.05.07"
"42798","서울특별시 강남구 자곡동","686","0686","0000","강남한양수자인(4단지)","114.3200","202502","22","185,000","418","6","개인","개인","2014","자곡로 260","-","중개거래","서울 강남구","25.04.28"
"42799","서울특별시 송파구 장지동","842","0842","0000","송파파인타운8단지","59.9700","202502","22","121,500","-","3","개인","개인","2008","충민로4길 6","-","중개거래","서울 송파구","-"
"42800","서울특별시 송파구 장지동","849","0849","0000","송파파인타운3단지","84.9800","202502","22","133,500","301","18","개인","개인","2008","충민로 152","-","중개거래","서울 송파구","25.06.05"
"42801","서울특별시 송파구 장지동","901","0901","0000","위례24단지(꿈에그린)","59.9600","202502","22","129,000","2411","14","개인","개인","2013","위례광장로 121","-","중개거래","서울 송파구","25.03.28"
"42802","서울특별시 송파구 장지동","849","0849","0000","송파파인타운3단지","84.9400","202502","22","134,500","305","17","개인","개인","2008","충민로 152","-","중개거래","서울 강남구, 서울 송파구","25.06.10"
"42803","서울특별시 송파구 장지동","883","0883","0000","힐스테이트송파위례","101.3800","202502","22","163,000","101동","4","개인","개인","2016","위례광장로 170","-","중개거래","서울 송파구","25.04.21"
"42804","서울특별시 강남구 세곡동","579","0579","0000","강남엘에이치1단지","84.8400","202502","22","159,000","105","6","개인","개인","2013","헌릉로571길 20","-","중개거래","서울 강남구","25.04.30"
"42805","서울특별시 강남구 세곡동","533","0533","0000","세곡푸르지오","84.9500","202502","22","161,000","-","6","개인","개인","2012","자곡로 21","-","중개거래","서울 강남구","-"
"42806","서울특별시 강남구 세곡동","533","0533","0000","세곡푸르지오","84.9500","202502","22","161,000","-","6","개인","개인","2012","자곡로 21","20250415","중개거래","서울 강남구","-"
"42807","서울특별시 강남구 압구정동","426","0426","0000","신현대9차","109.2400","202502","22","530,000","102","2","개인","개인","1982","압구정로 151","-","중개거래","서울 강남구","25.04.30"
"42808","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","83.0600","202502","22","227,000","110","24","개인","개인","1988","양재대로 1218","-","중개거래","서울 송파구","25.03.17"
"42809","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌1단지","100.8200","202502","22","242,000","133","4","개인","개인","1988","양재대로 1218","-","중개거래","서울 송파구","25.05.27"
"42810","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","131.7600","202502","22","310,000","230","2","개인","개인","1988","양재대로 1218","-","중개거래","서울 송파구","25.07.31"
"42811","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌2단지","100.3100","202502","22","265,000","202","4","개인","개인","1988","양재대로 1218","-","중개거래","서울 송파구","25.07.31"
"42812","서울특별시 송파구 방이동","89","0089","0000","올림픽선수기자촌3단지","83.0600","202502","22","235,000","303","6","개인","개인","1988","양재대로 1218","-","중개거래","서울 송파구","25.04.30"
"42813","서울특별시 송파구 오금동","2","0002","0000","대림","84.9100","202502","22","156,500","1","3","개인","개인","1988","위례성대로 176","-","중개거래","서울 강동구, 서울 송파구","25.05.23"
"42814","서울특별시 송파구 오금동","43","0043","0000","현대(2-4차)","130.9300","202502","22","206,800","44","10","개인","개인","1985","오금로35길 17","-","중개거래","서울 송파구","25.05.23"
"42815","서울특별시 송파구 오금동","2","0002","0000","대림","84.9100","202502","22","150,000","7","14","개인","개인","1988","마천로7길 4","-","중개거래","서울 강동구, 서울 송파구","25.06.02"
"42816","서울특별시 송파구 오금동","165","0165","0000","상아2차아파트","50.7200","202502","22","86,700","9","3","개인","개인","1988","오금로 407","-","중개거래","서울 강동구, 서울 송파구","25.05.15"
"42817","서울특별시 강남구 논현동","105-3","0105","0003","논현한가람빌라트","84.8300","202502","22","145,000","-","4","개인","개인","2002","도산대로50길 54","-","중개거래","서울 강남구","25.03.20"
"42818","서울특별시 송파구 거여동","293","0293","0000","거여4단지","59.7300","202502","22","87,000","404","7","개인","개인","1997","양산로4길 8","-","중개거래","서울 송파구","25.06.13"
"42819","서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.7400","202502","22","75,000","501","2","개인","개인","1997","양산로4길 16","-","중개거래","서울 송파구","25.04.17"
"42820","서울특별시 송파구 거여동","293","0293","0000","거여4단지","49.8000","202502","22","77,000","404","2","개인","개인","1997","양산로4길 8","-","중개거래","서울 송파구, 서울 영등포구","25.06.25"
"42821","서울특별시 송파구 거여동","597","0597","0000","송파레이크파크호반써밋Ⅰ","108.8119","202502","22","156,000","1210","6","개인","개인","2022","위례송파로 40","-","중개거래","서울 송파구","25.05.09"
"42822","서울특별시 강남구 대치동","670","0670","0000","동부센트레빌","145.8300","202502","22","546,500","107","9","개인","개인","2005","선릉로 206","-","중개거래","서울 강남구","25.04.30"
"42823","서울특별시 송파구 마천동","175","0175","0000","한보1","34.0600","202502","22","62,400","-","3","개인","개인","1998","마천로51길 25","-","중개거래","서울 송파구","-"
"42824","서울특별시 강동구 명일동","257","0257","0000","고덕주공9","83.5200","202502","22","123,750","-","11","개인","개인","1985","상암로 251","-","중개거래","서울 강동구","-"
"42825","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","107.5600","202502","22","167,000","-","2","개인","개인","1985","고덕로 210","-","중개거래","서울 강동구","-"
"42826","서울특별시 강동구 명일동","359","0359","0000","래미안솔베뉴","59.1100","202502","22","134,000","102","4","개인","개인","2019","양재대로 1650","-","중개거래","서울 강동구","25.06.02"
"42827","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","66.8700","202502","22","129,000","601","6","개인","개인","1983","고덕로 210","-","중개거래","서울 강동구","25.06.05"
"42828","서울특별시 강동구 명일동","44","0044","0000","신동아","81.0700","202502","22","144,900","8","15","개인","개인","1986","고덕로 240","-","중개거래","서울 강동구","25.06.05"
"42829","서울특별시 강동구 명일동","359","0359","0000","래미안솔베뉴","78.8400","202502","22","164,900","112","17","개인","개인","2019","양재대로 1650","-","중개거래","서울 강동구","25.06.23"
"42830","서울특별시 강동구 명일동","15","0015","0000","삼익그린2차","107.5550","202502","22","168,000","503","1","개인","개인","1983","고덕로 210","-","중개거래","서울 강동구","25.06.25"
